0.300000	0.300000	0.282957	0.017043
0.400000	0.400000	0.397359	0.002641
0.500000	0.500000	0.516689	0.016689
0.600000	0.600000	0.619759	0.019759
0.700000	0.700000	0.710177	0.010177
0.800000	0.800000	0.791603	0.008397
0.900000	0.900000	0.861526	0.038474
0.200000	0.200000	0.195819	0.004181
0.300000	0.300000	0.282755	0.017245
0.400000	0.400000	0.397303	0.002697
0.500000	0.500000	0.516752	0.016752
0.600000	0.600000	0.619849	0.019849
0.700000	0.700000	0.710262	0.010262
0.800000	0.800000	0.791679	0.008321
0.900000	0.900000	0.861590	0.038410
0.200000	0.200000	0.195565	0.004435
0.300000	0.300000	0.282570	0.017430
0.400000	0.400000	0.397251	0.002749
0.500000	0.500000	0.516811	0.016811
0.600000	0.600000	0.619932	0.019932
0.700000	0.700000	0.710341	0.010341
0.800000	0.800000	0.791748	0.008252
0.900000	0.900000	0.861649	0.038351
0.200000	0.200000	0.195332	0.004668
0.300000	0.300000	0.282399	0.017601
0.400000	0.400000	0.397203	0.002797
0.500000	0.500000	0.516864	0.016864
0.600000	0.600000	0.620008	0.020008
0.700000	0.700000	0.710412	0.010412
0.800000	0.800000	0.791812	0.008188
0.900000	0.900000	0.861704	0.038296
0.200000	0.200000	0.195118	0.004882
0.300000	0.300000	0.282243	0.017757
0.400000	0.400000	0.397159	0.002841
0.500000	0.500000	0.516913	0.016913
0.600000	0.600000	0.620078	0.020078
0.700000	0.700000	0.710478	0.010478
0.800000	0.800000	0.791871	0.008129
0.900000	0.900000	0.861753	0.038247
0.200000	0.200000	0.194923	0.005077
0.300000	0.300000	0.282100	0.017900
0.400000	0.400000	0.397118	0.002882
0.500000	0.500000	0.516958	0.016958
0.600000	0.600000	0.620142	0.020142
0.700000	0.700000	0.710538	0.010538
0.800000	0.800000	0.791925	0.008075
0.900000	0.900000	0.861799	0.038201
0.200000	0.200000	0.194743	0.005257
0.300000	0.300000	0.281968	0.018032
0.400000	0.400000	0.397080	0.002920
0.500000	0.500000	0.516999	0.016999
0.600000	0.600000	0.620201	0.020201
0.700000	0.700000	0.710594	0.010594
0.800000	0.800000	0.791974	0.008026
0.900000	0.900000	0.861841	0.038159
0.200000	0.200000	0.194579	0.005421
0.300000	0.300000	0.281847	0.018153
0.400000	0.400000	0.397046	0.002954
0.500000	0.500000	0.517037	0.017037
0.600000	0.600000	0.620254	0.020254
0.700000	0.700000	0.710645	0.010645
0.800000	0.800000	0.792019	0.007981
0.900000	0.900000	0.861880	0.038120
0.200000	0.200000	0.194428	0.005572
0.300000	0.300000	0.281736	0.018264
0.400000	0.400000	0.397014	0.002986
0.500000	0.500000	0.517071	0.017071
0.600000	0.600000	0.620304	0.020304
0.700000	0.700000	0.710691	0.010691
0.800000	0.800000	0.792061	0.007939
0.900000	0.900000	0.861915	0.038085
0.200000	0.200000	0.194290	0.005710
0.300000	0.300000	0.281634	0.018366
0.400000	0.400000	0.396984	0.003016
0.500000	0.500000	0.517103	0.017103
0.600000	0.600000	0.620349	0.020349
0.700000	0.700000	0.710734	0.010734
0.800000	0.800000	0.792099	0.007901
0.900000	0.900000	0.861948	0.038052
0.200000	0.200000	0.194163	0.005837
0.300000	0.300000	0.281541	0.018459
0.400000	0.400000	0.396958	0.003042
0.500000	0.500000	0.517132	0.017132
0.600000	0.600000	0.620391	0.020391
0.700000	0.700000	0.710774	0.010774
0.800000	0.800000	0.792134	0.007866
0.900000	0.900000	0.861977	0.038023
0.200000	0.200000	0.194046	0.005954
0.300000	0.300000	0.281455	0.018545
0.400000	0.400000	0.396933	0.003067
0.500000	0.500000	0.517159	0.017159
0.600000	0.600000	0.620429	0.020429
0.700000	0.700000	0.710810	0.010810
0.800000	0.800000	0.792167	0.007833
0.900000	0.900000	0.862005	0.037995
0.200000	0.200000	0.193939	0.006061
0.300000	0.300000	0.281376	0.018624
0.400000	0.400000	0.396910	0.003090
0.500000	0.500000	0.517183	0.017183
0.600000	0.600000	0.620464	0.020464
0.700000	0.700000	0.710843	0.010843
0.800000	0.800000	0.792196	0.007804
0.900000	0.900000	0.862030	0.037970
0.200000	0.200000	0.193841	0.006159
0.300000	0.300000	0.281303	0.018697
0.400000	0.400000	0.396889	0.003111
0.500000	0.500000	0.517206	0.017206
0.600000	0.600000	0.620496	0.020496
0.700000	0.700000	0.710873	0.010873
0.800000	0.800000	0.792223	0.007777
0.900000	0.900000	0.862053	0.037947
0.200000	0.200000	0.193751	0.006249
0.300000	0.300000	0.281237	0.018763
0.400000	0.400000	0.396869	0.003131
0.500000	0.500000	0.517227	0.017227
0.600000	0.600000	0.620526	0.020526
0.700000	0.700000	0.710901	0.010901
0.800000	0.800000	0.792248	0.007752
0.900000	0.900000	0.862074	0.037926
0.200000	0.200000	0.193668	0.006332
0.300000	0.300000	0.281175	0.018825
0.400000	0.400000	0.396852	0.003148
0.500000	0.500000	0.517245	0.017245
0.600000	0.600000	0.620553	0.020553
0.700000	0.700000	0.710927	0.010927
0.800000	0.800000	0.792271	0.007729
0.900000	0.900000	0.862094	0.037906
0.200000	0.200000	0.193593	0.006407
0.300000	0.300000	0.281119	0.018881
0.400000	0.400000	0.396835	0.003165
0.500000	0.500000	0.517263	0.017263
0.600000	0.600000	0.620578	0.020578
0.700000	0.700000	0.710950	0.010950
0.800000	0.800000	0.792292	0.007708
0.900000	0.900000	0.862111	0.037889
0.200000	0.200000	0.193523	0.006477
0.300000	0.300000	0.281068	0.018932
0.400000	0.400000	0.396820	0.003180
0.500000	0.500000	0.517279	0.017279
0.600000	0.600000	0.620601	0.020601
0.700000	0.700000	0.710972	0.010972
0.800000	0.800000	0.792311	0.007689
0.900000	0.900000	0.862128	0.037872
0.200000	0.200000	0.193459	0.006541
0.300000	0.300000	0.281020	0.018980
0.400000	0.400000	0.396807	0.003193
0.500000	0.500000	0.517293	0.017293
0.600000	0.600000	0.620622	0.020622
0.700000	0.700000	0.710992	0.010992
0.800000	0.800000	0.792329	0.007671
0.900000	0.900000	0.862143	0.037857
0.200000	0.200000	0.193400	0.006600
0.300000	0.300000	0.280977	0.019023
0.400000	0.400000	0.396794	0.003206
0.500000	0.500000	0.517307	0.017307
0.600000	0.600000	0.620641	0.020641
0.700000	0.700000	0.711010	0.011010
0.800000	0.800000	0.792346	0.007654
0.900000	0.900000	0.862157	0.037843
0.200000	0.200000	0.193346	0.006654
0.300000	0.300000	0.280937	0.019063
0.400000	0.400000	0.396782	0.003218
0.500000	0.500000	0.517319	0.017319
0.600000	0.600000	0.620659	0.020659
0.700000	0.700000	0.711027	0.011027
0.800000	0.800000	0.792360	0.007640
0.900000	0.900000	0.862169	0.037831
0.200000	0.200000	0.193297	0.006703
0.300000	0.300000	0.280900	0.019100
0.400000	0.400000	0.396771	0.003229
0.500000	0.500000	0.517330	0.017330
0.600000	0.600000	0.620675	0.020675
0.700000	0.700000	0.711042	0.011042
0.800000	0.800000	0.792374	0.007626
0.900000	0.900000	0.862181	0.037819
0.200000	0.200000	0.193252	0.006748
0.300000	0.300000	0.280866	0.019134
0.400000	0.400000	0.396762	0.003238
0.500000	0.500000	0.517341	0.017341
0.600000	0.600000	0.620690	0.020690
0.700000	0.700000	0.711056	0.011056
0.800000	0.800000	0.792387	0.007613
0.900000	0.900000	0.862192	0.037808
0.200000	0.200000	0.193210	0.006790
0.300000	0.300000	0.280835	0.019165
0.400000	0.400000	0.396752	0.003248
0.500000	0.500000	0.517350	0.017350
0.600000	0.600000	0.620704	0.020704
0.700000	0.700000	0.711069	0.011069
0.800000	0.800000	0.792398	0.007602
0.900000	0.900000	0.862202	0.037798
0.200000	0.200000	0.193172	0.006828
0.300000	0.300000	0.280807	0.019193
0.400000	0.400000	0.396744	0.003256
0.500000	0.500000	0.517359	0.017359
0.600000	0.600000	0.620716	0.020716
0.700000	0.700000	0.711081	0.011081
0.800000	0.800000	0.792409	0.007591
0.900000	0.900000	0.862211	0.037789
0.200000	0.200000	0.193136	0.006864
0.300000	0.300000	0.280781	0.019219
0.400000	0.400000	0.396736	0.003264
0.500000	0.500000	0.517367	0.017367
0.600000	0.600000	0.620728	0.020728
0.700000	0.700000	0.711092	0.011092
0.800000	0.800000	0.792419	0.007581
0.900000	0.900000	0.862219	0.037781
0.200000	0.200000	0.193104	0.006896
0.300000	0.300000	0.280757	0.019243
0.400000	0.400000	0.396729	0.003271
0.500000	0.500000	0.517375	0.017375
0.600000	0.600000	0.620739	0.020739
0.700000	0.700000	0.711102	0.011102
0.800000	0.800000	0.792428	0.007572
0.900000	0.900000	0.862227	0.037773
0.200000	0.200000	0.193074	0.006926
0.300000	0.300000	0.280735	0.019265
0.400000	0.400000	0.396723	0.003277
0.500000	0.500000	0.517381	0.017381
0.600000	0.600000	0.620748	0.020748
0.700000	0.700000	0.711112	0.011112
0.800000	0.800000	0.792436	0.007564
0.900000	0.900000	0.862234	0.037766
0.200000	0.200000	0.193047	0.006953
0.300000	0.300000	0.280714	0.019286
0.400000	0.400000	0.396717	0.003283
0.500000	0.500000	0.517388	0.017388
0.600000	0.600000	0.620757	0.020757
0.700000	0.700000	0.711120	0.011120
0.800000	0.800000	0.792444	0.007556
0.900000	0.900000	0.862240	0.037760
0.200000	0.200000	0.193022	0.006978
0.300000	0.300000	0.280696	0.019304
0.400000	0.400000	0.396712	0.003288
0.500000	0.500000	0.517393	0.017393
0.600000	0.600000	0.620766	0.020766
0.700000	0.700000	0.711128	0.011128
0.800000	0.800000	0.792451	0.007549
0.900000	0.900000	0.862246	0.037754
0.200000	0.200000	0.192999	0.007001
0.300000	0.300000	0.280679	0.019321
0.400000	0.400000	0.396706	0.003294
0.500000	0.500000	0.517399	0.017399
0.600000	0.600000	0.620773	0.020773
0.700000	0.700000	0.711135	0.011135
0.800000	0.800000	0.792457	0.007543
0.900000	0.900000	0.862251	0.037749
0.200000	0.200000	0.192978	0.007022
0.300000	0.300000	0.280663	0.019337
0.400000	0.400000	0.396702	0.003298
0.500000	0.500000	0.517403	0.017403
0.600000	0.600000	0.620780	0.020780
0.700000	0.700000	0.711142	0.011142
0.800000	0.800000	0.792463	0.007537
0.900000	0.900000	0.862256	0.037744
0.200000	0.200000	0.192959	0.007041
0.300000	0.300000	0.280648	0.019352
0.400000	0.400000	0.396698	0.003302
0.500000	0.500000	0.517408	0.017408
0.600000	0.600000	0.620787	0.020787
0.700000	0.700000	0.711148	0.011148
0.800000	0.800000	0.792468	0.007532
0.900000	0.900000	0.862261	0.037739
0.200000	0.200000	0.192941	0.007059
0.300000	0.300000	0.280635	0.019365
0.400000	0.400000	0.396694	0.003306
0.500000	0.500000	0.517412	0.017412
0.600000	0.600000	0.620792	0.020792
0.700000	0.700000	0.711153	0.011153
0.800000	0.800000	0.792473	0.007527
0.900000	0.900000	0.862265	0.037735
0.200000	0.200000	0.192925	0.007075
0.300000	0.300000	0.280623	0.019377
0.400000	0.400000	0.396690	0.003310
0.500000	0.500000	0.517416	0.017416
0.600000	0.600000	0.620798	0.020798
0.700000	0.700000	0.711158	0.011158
0.800000	0.800000	0.792478	0.007522
0.900000	0.900000	0.862269	0.037731
0.200000	0.200000	0.192910	0.007090
0.300000	0.300000	0.280612	0.019388
0.400000	0.400000	0.396687	0.003313
0.500000	0.500000	0.517419	0.017419
0.600000	0.600000	0.620803	0.020803
0.700000	0.700000	0.711163	0.011163
0.800000	0.800000	0.792482	0.007518
0.900000	0.900000	0.862272	0.037728
0.200000	0.200000	0.192896	0.007104
0.300000	0.300000	0.280602	0.019398
0.400000	0.400000	0.396684	0.003316
0.500000	0.500000	0.517422	0.017422
0.600000	0.600000	0.620807	0.020807
0.700000	0.700000	0.711167	0.011167
0.800000	0.800000	0.792486	0.007514
0.900000	0.900000	0.862276	0.037724
0.200000	0.200000	0.192883	0.007117
0.300000	0.300000	0.280592	0.019408
0.400000	0.400000	0.396681	0.003319
0.500000	0.500000	0.517425	0.017425
0.600000	0.600000	0.620811	0.020811
0.700000	0.700000	0.711171	0.011171
0.800000	0.800000	0.792489	0.007511
0.900000	0.900000	0.862279	0.037721
0.200000	0.200000	0.192872	0.007128
0.300000	0.300000	0.280584	0.019416
0.400000	0.400000	0.396679	0.003321
0.500000	0.500000	0.517428	0.017428
